Age,Gender,Experience,Industry,FamilyStatus,Location,InterpersonalRelationships,Commuting,WorkEfficiency,Housework,FamilyTime,Sleep,SocialIsolation,EconomicResources,RemoteWorkCompatability,Motivation,PhysicalEnvironment,Wellbeing,MentalHealth,PhysicalHealth,Sociability,ManagingRole,RemoteWorkExtent,RemoteWorkSupport,Productivity
24,Female,2,Other Services,Single person,Metro,3,0.0,-2.0,3.0,-6.0,5.0,3,3,3,3,2,3,3,2,2,Yes,1,2,2
32,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,3,-1.0,2.0,-1.0,-1.0,1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
29,Female,2,Administrative and Support,Couple with no dependent children,Metro,1,-1.0,0.0,1.0,1.0,-1.0,2,3,2,2,3,3,3,3,2,No,3,2,3
38,Male,1,Education and Training,Couple with dependent children,Metro,1,-3.0,0.0,0.0,3.0,0.0,3,1,1,3,3,3,3,3,1,Yes,2,3,2
55,Male,3,Public Administration and Safety,Couple with dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,1,1,1,1,1,1,3,3,3,Yes,3,3,3
55,Male,3,Manufacturing,Couple with no dependent children,Metro,2,-1.0,-0.5,0.5,1.0,0.0,2,2,2,2,2,2,3,3,2,Yes,1,1,2
48,Female,3,Manufacturing,Couple with dependent children,Regional,1,-0.5,0.0,0.0,0.0,0.5,2,1,1,3,1,1,3,3,2,No,1,3,2
26,Female,2,Information Media and Telecommunications,Multiple family household,Metro,1,-2.0,2.0,2.0,0.0,-2.0,1,1,3,3,2,2,3,2,3,Yes,2,2,2
59,Male,3,Financial and Insurance,Couple with dependent children,Metro,3,-1.0,1.0,0.0,0.0,0.0,2,2,2,3,3,3,3,2,2,No,3,2,3
32,Female,2,Education and Training,Couple with dependent children,Metro,1,-1.0,-2.0,1.0,2.0,0.0,1,1,1,3,1,2,3,2,3,No,2,3,2
59,Female,2,Manufacturing,Couple with no dependent children,Regional,3,-1.0,3.0,1.0,-2.0,-1.0,1,2,2,2,2,2,1,1,3,Yes,1,1,2
33,Male,3,Public Administration and Safety,Couple with dependent children,Metro,3,-1.0,0.0,0.0,1.0,0.0,3,3,3,3,3,2,1,3,3,No,1,2,3
61,Female,3,Education and Training,Single person,Regional,1,1.0,0.0,3.0,-1.0,-3.0,1,1,1,1,1,1,3,3,1,Yes,1,2,3
27,Female,2,Public Administration and Safety,Couple with dependent children,Metro,1,-1.0,0.0,0.0,1.0,0.0,1,2,2,3,2,2,3,3,1,No,2,3,2
40,Female,1,Manufacturing,Couple with dependent children,Metro,2,-2.0,1.0,0.0,1.0,0.0,3,2,3,2,2,2,2,3,3,No,1,2,2
24,Female,2,"Professional, Scientific and Technical",Other one family household,Regional,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
41,Male,3,Construction,Couple with no dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,3,3,3,3,3,3,3,2,Yes,3,3,2
44,Female,3,Health Care and Social Assistance,Couple with no dependent children,Metro,2,0.0,0.0,0.5,-0.5,0.0,2,1,2,2,2,2,1,2,3,No,1,2,2
35,Female,1,Retail Trade,Couple with dependent children,Metro,3,1.0,0.0,2.0,-1.0,-2.0,1,2,2,1,1,2,2,1,3,No,2,1,1
58,Female,1,Education and Training,Other one family household,Regional,1,-3.0,0.0,0.0,2.0,1.0,2,2,2,2,2,2,3,2,1,No,1,2,2
50,Male,3,Education and Training,Single person,Metro,1,-1.5,0.0,1.0,-0.5,1.0,2,2,2,2,2,2,1,3,3,Yes,1,2,2
41,Male,1,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-1.5,1.0,1.0,-1.0,0.5,2,3,2,3,3,2,3,3,3,Yes,3,3,2
31,Male,1,Information Media and Telecommunications,Couple with no dependent children,Metro,2,-2.0,-4.0,4.0,0.0,2.0,3,2,2,2,2,2,2,3,2,Yes,1,2,2
46,Female,3,Education and Training,Couple with dependent children,Metro,3,-2.0,1.0,3.0,0.0,-2.0,3,2,3,3,3,3,3,3,3,Yes,1,2,2
44,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,2,2,2,3,3,3,3,2,Yes,1,3,3
40,Female,2,Other Services,Couple with no dependent children,Metro,2,-1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,3,3,1,No,3,3,3
24,Female,1,"Professional, Scientific and Technical",Group household,Regional,2,-1.5,0.0,2.0,-0.5,0.0,1,3,2,1,1,2,1,1,1,No,2,3,1
22,Female,2,Manufacturing,Single person,Metro,2,-1.0,1.0,5.0,-5.0,0.0,2,3,3,2,2,2,3,2,3,No,2,2,2
42,Male,3,Retail Trade,Couple with no dependent children,Metro,2,-1.5,-1.0,0.0,1.5,1.0,2,2,2,3,2,3,3,3,3,Yes,1,2,3
36,Male,2,Health Care and Social Assistance,Multiple family household,Metro,3,3.0,0.0,1.0,-3.0,-1.0,3,3,2,3,1,2,3,3,3,Yes,1,3,3
20,Female,2,Mining,Single person,Regional,1,0.0,-5.0,2.0,2.0,1.0,2,2,2,2,2,3,3,3,3,Yes,1,2,3
48,Female,3,Financial and Insurance,Couple with dependent children,Metro,3,-2.0,2.0,-1.0,0.0,1.0,3,1,1,2,1,3,3,3,3,No,3,3,3
43,Female,3,Wholesale Trade,Couple with dependent children,Metro,2,1.0,0.0,0.0,0.0,-1.0,3,3,2,2,3,2,3,3,2,Yes,1,2,2
38,Female,3,Financial and Insurance,Single person,Metro,2,-1.0,-4.0,0.0,1.0,4.0,1,3,1,2,1,1,3,2,1,No,2,1,2
28,Female,1,Financial and Insurance,Single person,Regional,2,-1.0,0.0,1.0,0.0,0.0,1,2,2,2,1,2,1,1,3,No,3,2,2
26,Female,2,Financial and Insurance,Single person,Metro,3,0.0,0.0,-1.0,1.0,0.0,3,3,2,3,3,3,3,3,3,No,3,2,2
31,Male,2,"Professional, Scientific and Technical",Single person,Metro,3,0.0,4.0,1.0,-3.0,-2.0,3,2,3,3,2,2,3,3,3,Yes,3,3,3
19,Female,2,Retail Trade,Couple with dependent children,Metro,3,-0.5,0.0,0.0,0.5,0.0,3,2,3,3,3,3,3,3,2,No,1,2,3
61,Male,3,Education and Training,One parent family with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,No,2,2,1
60,Female,2,Health Care and Social Assistance,Other one family household,Metro,3,0.0,0.0,0.0,0.0,0.0,2,2,1,2,1,1,2,2,3,No,1,2,2
33,Male,3,Public Administration and Safety,Single person,Regional,3,0.0,0.0,0.0,0.0,0.0,2,2,1,2,2,2,2,2,3,No,1,2,2
55,Female,2,Mining,One parent family with dependent children,Regional,1,2.0,3.0,1.0,-6.0,0.0,3,3,1,3,2,3,3,3,3,Yes,1,2,3
32,Male,3,Public Administration and Safety,Couple with dependent children,Regional,1,-2.0,0.0,0.0,2.0,0.0,2,2,3,2,2,2,2,3,3,No,3,2,2
41,Male,3,Other Services,Couple with dependent children,Regional,3,0.0,1.0,0.0,-1.0,0.0,3,2,2,2,2,2,3,2,3,Yes,2,2,3
40,Female,3,Construction,Couple with no dependent children,Metro,1,0.0,0.0,1.0,2.0,-3.0,1,2,1,1,1,1,3,3,1,Yes,1,2,3
22,Female,2,Manufacturing,Single person,Metro,3,-2.0,2.0,0.0,0.0,0.0,2,2,2,3,2,2,2,2,3,No,2,2,3
26,Male,1,"Professional, Scientific and Technical",Single person,Metro,3,-1.0,0.0,-1.0,0.0,2.0,3,3,3,2,3,3,3,3,2,Yes,2,3,2
34,Female,2,Information Media and Telecommunications,Couple with dependent children,Metro,3,-1.0,0.0,0.0,1.0,0.0,3,3,3,3,3,3,3,3,3,Yes,3,3,3
29,Female,1,Wholesale Trade,Couple with no dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,2,2,2,2,2,2,3,1,3,No,1,2,2
28,Female,2,Education and Training,Single person,Regional,3,0.0,2.0,0.0,-2.0,0.0,2,2,2,2,2,2,2,2,2,No,1,2,2
42,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,2,-3.5,2.0,2.0,-0.5,0.0,3,2,2,3,2,3,3,3,3,No,3,3,2
37,Female,1,"Professional, Scientific and Technical",Single person,Metro,1,-0.5,0.0,-3.5,2.0,2.0,3,3,3,2,3,2,1,2,3,No,1,2,1
44,Female,3,Manufacturing,Couple with dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,Yes,2,2,2
37,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,2,2,2,3,2,2,1,3,3,Yes,1,1,2
35,Female,3,Financial and Insurance,Other one family household,Metro,1,-1.0,0.0,1.0,0.0,0.0,1,1,1,2,1,2,3,2,3,No,3,3,2
64,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-2.0,0.0,2.0,0.0,0.0,2,2,2,2,2,2,3,3,3,No,3,2,3
61,Female,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,0.0,1.0,0.0,0.0,-1.0,2,2,3,2,3,2,3,2,3,No,2,2,3
32,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,0.0,0.0,0.0,1.0,-1.0,1,3,3,3,3,3,3,3,2,Yes,2,3,3
25,Male,2,Health Care and Social Assistance,Couple with dependent children,Metro,1,0.0,-1.0,-1.0,2.0,0.0,3,2,3,3,3,3,1,1,3,No,1,1,2
43,Male,3,Financial and Insurance,Couple with dependent children,Metro,3,0.0,0.0,0.0,1.0,-1.0,2,1,2,3,3,3,3,3,3,No,3,3,3
60,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1,1,3,Yes,2,2,1
60,Male,2,Financial and Insurance,Couple with no dependent children,Metro,1,0.0,0.0,-1.0,0.0,1.0,3,3,3,2,3,3,3,3,2,Yes,3,3,2
29,Female,1,Education and Training,Group household,Metro,3,-0.5,0.0,0.0,0.5,0.0,2,1,1,1,2,1,1,1,3,No,1,2,1
31,Male,1,"Electricity, Gas, Water and Waste",Couple with dependent children,Metro,3,-1.0,1.0,-2.0,2.0,0.0,2,3,2,1,1,1,2,1,1,Yes,2,3,3
21,Male,1,Construction,Couple with dependent children,Regional,2,1.0,0.0,-1.0,3.0,-3.0,2,1,2,2,2,2,2,1,2,Yes,2,2,3
40,Female,2,Construction,One parent family with dependent children,Metro,3,1.0,0.0,0.0,-1.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
50,Female,2,Construction,Couple with no dependent children,Metro,3,0.0,0.0,0.0,1.0,-1.0,2,2,2,2,2,2,2,3,3,Yes,1,2,3
53,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,0.0,0.0,1.0,-1.0,0.0,1,1,1,1,1,1,3,3,3,Yes,2,3,2
40,Male,3,Administrative and Support,Couple with dependent children,Metro,2,1.0,-2.0,1.0,1.0,-1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
19,Male,2,Information Media and Telecommunications,Group household,Metro,2,-2.0,-4.0,1.0,5.0,0.0,1,1,1,1,1,1,1,1,3,No,2,2,1
43,Male,2,Retail Trade,Couple with no dependent children,Metro,3,-2.0,0.0,0.0,0.0,2.0,2,2,1,1,1,1,3,3,3,No,1,3,3
36,Female,2,Retail Trade,Couple with dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,1,1,1,3,3,3,3,3,3,Yes,3,3,2
26,Female,2,Retail Trade,Couple with dependent children,Metro,3,0.0,0.0,2.0,-5.0,3.0,2,1,2,3,3,3,3,3,3,No,1,3,2
58,Female,3,Health Care and Social Assistance,Single person,Regional,2,-1.0,0.0,0.0,0.0,1.0,2,1,2,2,2,2,3,2,3,No,1,1,2
43,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-2.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,2,2,3,Yes,3,2,2
27,Female,1,Administrative and Support,Single person,Metro,3,0.0,0.0,0.0,0.0,0.0,2,3,2,2,2,2,1,3,2,Yes,1,2,3
61,Male,3,Financial and Insurance,Single person,Metro,2,-4.5,1.0,0.0,1.5,2.0,1,3,1,2,1,2,3,2,1,No,3,2,3
27,Male,2,Information Media and Telecommunications,Single person,Metro,3,-3.5,2.0,0.5,1.0,0.0,3,1,1,2,3,1,3,3,2,No,2,2,3
62,Male,3,Manufacturing,Couple with no dependent children,Metro,1,-0.5,0.0,0.5,0.0,0.0,1,2,1,2,2,2,2,1,2,Yes,3,3,2
26,Female,2,Financial and Insurance,Multiple family household,Metro,2,-2.5,-1.0,1.0,2.5,0.0,2,2,1,1,2,2,3,3,3,No,3,3,2
53,Male,3,Education and Training,Single person,Metro,1,4.0,1.0,-3.0,-1.0,-1.0,2,2,2,2,2,2,2,1,2,Yes,2,2,3
41,Female,2,Education and Training,Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,Yes,2,3,2
36,Male,3,Other Services,Couple with no dependent children,Metro,3,-1.0,0.0,1.0,0.0,0.0,2,3,2,3,2,3,3,3,3,No,2,2,3
36,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,-0.5,1.0,0.0,-0.5,0.0,1,2,1,1,2,2,2,3,2,No,3,3,1
45,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,1,1.0,0.0,0.0,0.0,-1.0,2,2,3,2,1,2,1,2,3,Yes,2,2,3
58,Female,3,Information Media and Telecommunications,Couple with dependent children,Metro,2,-2.0,3.0,0.0,-1.0,0.0,3,3,3,2,2,2,1,1,1,Yes,3,2,3
64,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Regional,1,0.0,0.0,0.0,0.0,0.0,2,3,3,3,2,3,3,3,2,No,2,3,3
63,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,2,-3.5,1.0,1.0,1.5,0.0,2,3,2,3,2,3,3,3,1,Yes,3,3,3
51,Female,2,Education and Training,One parent family with dependent children,Regional,1,-0.5,1.0,0.0,-0.5,0.0,1,3,1,1,1,1,3,1,2,No,2,2,3
49,Male,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,1,-0.5,0.5,0.0,0.0,0.0,2,2,2,2,2,2,2,1,3,No,1,2,2
43,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,3,-1.0,-1.0,2.0,0.0,0.0,1,1,2,1,1,1,3,1,3,Yes,1,2,2
46,Male,3,Health Care and Social Assistance,Couple with dependent children,Metro,2,1.0,-1.0,4.0,-5.0,1.0,1,2,3,2,3,2,3,1,1,No,1,2,3
64,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,0.0,0.0,0.0,0.0,0.0,2,1,2,2,2,2,2,3,1,No,3,2,3
48,Male,3,"Transport, Postal and Warehousing",Couple with dependent children,Metro,3,1.0,1.0,-1.0,0.0,-1.0,3,3,3,3,3,3,3,3,3,Yes,2,3,3
53,Female,3,Financial and Insurance,Couple with no dependent children,Regional,2,-1.5,0.0,1.0,0.5,0.0,2,1,1,2,1,2,2,1,2,No,1,2,2
60,Female,2,Other Services,Other one family household,Metro,1,-3.0,0.0,1.0,2.0,0.0,1,1,1,1,1,1,3,3,2,No,3,3,2
60,Male,3,Wholesale Trade,Couple with no dependent children,Metro,1,-1.0,1.0,0.0,0.0,0.0,1,1,2,1,1,1,1,1,3,No,1,2,2
63,Male,3,Other Services,Couple with no dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,1,1,2,1,1,1,3,3,3,No,2,3,2
21,Female,2,Health Care and Social Assistance,One parent family with dependent children,Regional,3,-1.5,0.0,-0.5,2.0,0.0,1,1,1,3,3,3,3,3,3,Yes,2,3,3
29,Male,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-2.0,2.0,1.0,-2.0,1.0,2,2,2,2,2,3,3,3,3,No,3,2,3
31,Male,3,Financial and Insurance,Other one family household,Metro,2,-3.0,0.0,0.0,3.5,-0.5,2,3,2,2,1,1,3,3,3,No,3,3,2
47,Male,1,"Agriculture, Forestry and Fishing",One parent family with dependent children,Metro,3,0.0,-2.0,0.0,0.0,2.0,2,2,2,2,2,3,1,1,3,Yes,2,2,1
38,Female,2,"Professional, Scientific and Technical",Single person,Metro,2,-2.0,1.0,0.0,0.0,1.0,2,2,1,1,1,1,3,3,3,No,2,2,3
37,Male,2,Other Services,Single person,Metro,3,-0.5,1.0,-0.5,0.0,0.0,2,2,2,2,2,2,3,2,1,Yes,1,1,2
60,Male,2,"Electricity, Gas, Water and Waste",Couple with dependent children,Metro,1,-2.0,1.0,0.0,1.0,0.0,3,2,2,3,3,3,3,2,1,No,3,2,2
63,Male,2,Education and Training,Couple with no dependent children,Metro,2,-2.0,2.0,0.0,0.0,0.0,2,3,2,3,1,3,3,3,2,No,3,3,3
50,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-1.0,-4.0,4.0,1.0,0.0,2,2,2,2,2,2,1,1,3,Yes,1,2,1
52,Male,2,Other Services,Couple with no dependent children,Metro,1,-3.0,3.0,-1.0,1.0,0.0,2,2,2,2,2,2,2,2,2,Yes,3,2,3
35,Male,2,Wholesale Trade,Single person,Metro,1,-1.0,2.0,0.0,-1.0,0.0,1,1,2,1,1,1,2,2,3,No,1,3,2
35,Female,2,Arts and Recreation,Couple with dependent children,Metro,1,-2.0,0.0,1.0,1.0,0.0,1,1,1,3,1,1,2,2,3,Yes,2,3,2
42,Female,2,Financial and Insurance,One parent family with dependent children,Metro,3,0.0,1.0,-1.0,0.0,0.0,2,1,2,2,1,3,1,1,3,Yes,1,2,1
29,Female,2,Financial and Insurance,Couple with no dependent children,Metro,3,-2.5,1.0,0.0,1.5,0.0,3,2,2,2,2,2,1,1,3,No,3,2,1
31,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,2,-1.5,0.0,0.0,1.0,0.5,2,3,2,2,2,2,3,1,2,No,3,3,2
32,Female,3,Arts and Recreation,Couple with no dependent children,Metro,2,-1.5,0.0,0.5,1.0,0.0,2,2,1,2,2,3,3,3,3,No,2,2,2
58,Female,3,Financial and Insurance,Single person,Metro,1,-3.0,0.0,1.0,1.0,1.0,2,2,1,2,2,2,3,3,2,No,2,3,2
35,Male,2,Education and Training,Couple with no dependent children,Regional,1,-4.0,0.0,0.0,4.0,0.0,2,2,3,2,2,2,3,3,1,Yes,2,2,2
60,Male,2,Other Services,Couple with no dependent children,Regional,2,-0.5,2.0,2.0,-3.5,0.0,2,2,2,2,3,3,2,3,3,Yes,3,2,2
55,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,-3.0,2.0,1.0,1.0,-1.0,2,3,3,3,3,3,3,3,2,Yes,3,3,3
23,Male,3,Retail Trade,Couple with no dependent children,Regional,1,1.0,0.0,5.0,-4.0,-2.0,1,2,2,1,1,1,2,3,3,Yes,1,1,3
55,Female,2,Health Care and Social Assistance,Couple with no dependent children,Metro,1,-3.0,1.0,0.0,2.0,0.0,1,1,1,3,3,3,3,3,3,Yes,3,2,2
26,Female,2,Manufacturing,One parent family with dependent children,Metro,3,0.5,0.0,0.0,-1.0,0.5,2,2,3,3,3,2,2,3,3,Yes,1,2,2
37,Male,3,Education and Training,Couple with no dependent children,Metro,2,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,1,1,3,No,2,2,2
51,Male,3,Financial and Insurance,Couple with no dependent children,Metro,2,-3.5,4.0,-0.5,0.0,0.0,1,1,1,2,2,2,2,1,3,Yes,3,3,3
63,Male,3,"Professional, Scientific and Technical",Couple with no dependent children,Metro,3,-1.0,0.0,0.5,0.5,0.0,2,2,2,2,2,2,3,3,3,No,3,3,2
60,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,1,-2.0,2.0,0.0,2.0,-2.0,2,2,2,2,2,2,2,2,2,No,3,2,3
33,Male,2,Mining,Couple with no dependent children,Metro,2,-1.5,0.0,1.0,0.5,0.0,2,3,2,3,2,3,3,2,2,No,1,2,2
64,Male,3,Other Services,Single person,Metro,1,0.0,0.0,2.0,-2.0,0.0,1,2,1,1,1,1,1,1,3,Yes,1,3,1
24,Female,2,"Professional, Scientific and Technical",Couple with no dependent children,Metro,1,-1.0,0.5,0.0,0.5,0.0,2,1,1,2,2,1,1,1,3,No,1,2,2
21,Female,2,Administrative and Support,Couple with dependent children,Metro,1,-2.5,-1.0,1.0,2.0,0.5,2,2,2,2,2,1,3,2,2,No,1,3,1
57,Female,3,Health Care and Social Assistance,Other one family household,Regional,1,-1.0,0.0,0.0,0.0,1.0,1,2,1,2,1,1,3,2,3,No,2,2,2
59,Male,3,Information Media and Telecommunications,Couple with dependent children,Metro,1,-1.0,0.0,2.0,-1.0,0.0,1,1,1,2,2,2,2,3,2,No,3,3,2
44,Male,2,Education and Training,Couple with dependent children,Metro,1,-0.5,0.0,0.0,0.0,0.5,1,1,1,2,1,1,2,2,3,Yes,1,1,3
50,Female,3,Health Care and Social Assistance,One parent family with dependent children,Metro,1,-1.0,0.0,-1.0,2.0,0.0,2,2,2,2,2,2,2,1,2,No,1,2,2
34,Male,3,"Rental, Hiring and Real Estate",Couple with dependent children,Metro,2,0.0,-1.0,-2.0,1.0,2.0,1,1,1,1,1,1,3,3,2,No,2,3,3
42,Female,3,Education and Training,Single person,Metro,3,-1.5,-1.0,0.0,1.0,1.5,2,2,1,2,1,2,1,1,3,Yes,1,2,1
43,Female,1,Financial and Insurance,Single person,Metro,1,-2.0,0.0,0.0,2.0,0.0,1,1,1,3,3,1,3,1,2,No,3,3,1
34,Female,3,Arts and Recreation,Other one family household,Metro,3,-4.0,0.0,2.0,0.0,2.0,2,3,2,2,2,1,2,3,3,No,2,2,3
62,Male,3,Education and Training,Couple with dependent children,Metro,1,-1.0,0.0,0.0,2.0,-1.0,2,3,1,1,1,1,2,2,2,No,2,3,2
52,Male,3,Financial and Insurance,Multiple family household,Metro,2,-3.5,2.0,2.0,-0.5,0.0,1,3,1,2,1,1,2,2,2,Yes,3,2,1
42,Female,3,Health Care and Social Assistance,Couple with dependent children,Metro,2,0.0,0.0,0.0,2.0,-2.0,1,1,2,2,2,2,2,2,2,Yes,2,2,3
64,Male,3,Financial and Insurance,Couple with no dependent children,Metro,1,-2.0,0.0,0.0,2.0,0.0,1,2,1,2,1,2,3,2,2,Yes,2,3,3
57,Male,2,Public Administration and Safety,Couple with dependent children,Metro,2,-1.0,1.0,-1.0,1.0,0.0,2,2,2,3,2,2,3,3,2,No,3,3,2
63,Male,2,Other Services,Couple with no dependent children,Metro,2,-2.5,0.0,0.0,2.5,0.0,1,1,1,1,1,1,3,3,2,No,3,3,2
59,Female,3,Education and Training,Single person,Metro,2,-4.0,2.0,0.0,2.0,0.0,1,2,2,2,1,2,1,2,3,No,2,2,2
45,Female,3,Retail Trade,Single person,Metro,2,-2.0,0.0,0.0,1.0,1.0,2,1,2,2,2,2,3,3,3,Yes,1,2,2
55,Male,2,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,2,-1.75,0.75,0.0,1.0,0.0,2,2,2,2,2,2,2,3,3,No,2,3,2
38,Male,3,Other Services,Couple with dependent children,Regional,3,-1.0,0.5,-1.0,1.0,0.5,2,2,2,2,2,2,3,3,3,No,3,2,3
56,Male,2,Public Administration and Safety,Couple with no dependent children,Metro,2,-3.0,1.0,0.0,0.0,2.0,2,2,2,3,2,3,3,3,3,Yes,3,2,2
24,Male,1,Other Services,Single person,Metro,1,-3.0,0.0,0.0,2.0,1.0,1,1,1,2,1,1,2,2,3,No,3,3,2
58,Male,3,"Transport, Postal and Warehousing",Couple with no dependent children,Metro,1,-3.5,2.0,0.0,1.5,0.0,2,1,3,1,2,1,3,3,1,Yes,1,1,3
55,Male,3,Education and Training,Single person,Metro,1,0.0,0.0,0.0,0.0,0.0,1,2,1,2,2,2,1,1,3,Yes,1,1,3
60,Male,3,Arts and Recreation,Single person,Metro,2,-1.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,3,No,1,2,2
35,Female,3,"Professional, Scientific and Technical",Couple with dependent children,Metro,3,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1,2,2,2,2,No,2,1,2
64,Female,2,Health Care and Social Assistance,Couple with no dependent children,Regional,1,-0.0999999999999999,0.5,0.0,-0.3999999999999999,0.0,2,2,1,1,1,1,2,2,3,Yes,2,3,2
52,Male,3,Public Administration and Safety,Couple with no dependent children,Metro,2,0.0,0.0,1.0,0.0,-1.0,1,2,2,3,3,3,3,2,3,No,1,2,2
51,Female,2,Information Media and Telecommunications,Other one family household,Metro,1,-3.0,2.0,0.0,1.0,0.0,2,2,1,2,2,2,3,3,3,No,1,2,3
47,Female,3,Financial and Insurance,Single person,Metro,2,-1.0,0.0,0.0,1.0,0.0,1,1,2,2,2,1,3,3,1,No,1,1,2
63,Female,2,Education and Training,Couple with no dependent children,Metro,2,-2.0,1.5,0.0,0.0,0.5,2,2,3,2,2,2,3,2,2,No,1,3,2
56,Male,2,Financial and Insurance,Couple with no dependent children,Metro,1,-0.5,1.0,1.0,-1.5,0.0,2,3,2,3,1,2,3,3,3,Yes,1,3,2
44,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,1,-0.5,0.0,0.0,0.0,0.5,2,1,2,2,2,2,2,2,2,Yes,3,3,2
59,Female,3,Health Care and Social Assistance,Other one family household,Metro,3,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,3,Yes,2,2,2
45,Male,3,Information Media and Telecommunications,Couple with no dependent children,Metro,1,-2.0,1.0,-1.0,2.0,0.0,1,1,1,1,1,1,2,2,2,No,3,3,2
38,Female,3,Other Services,Couple with dependent children,Metro,2,-3.0,2.0,1.0,-1.0,1.0,2,3,1,2,2,2,3,2,3,No,3,3,3
21,Female,2,Education and Training,Multiple family household,Metro,1,1.0,0.0,0.0,0.0,-1.0,1,1,1,1,1,1,2,2,2,No,1,1,2
26,Male,2,Mining,Other one family household,Metro,3,0.0,-1.0,1.0,-1.0,1.0,2,1,3,2,2,2,1,3,2,Yes,2,2,2
49,Female,3,Financial and Insurance,Multiple family household,Metro,3,-1.0,0.0,2.0,-1.0,0.0,2,2,2,2,2,3,1,2,1,No,3,3,2
45,Male,2,Information Media and Telecommunications,Single person,Metro,2,-1.0,0.0,-0.5,1.5,0.0,2,1,1,1,1,3,3,3,2,Yes,1,2,2
23,Female,2,Arts and Recreation,Single person,Regional,2,-1.0,3.0,0.5,-1.0,-1.5,3,2,1,3,3,3,3,3,3,Yes,2,2,2
42,Female,1,Health Care and Social Assistance,Couple with dependent children,Metro,1,-1.0,0.0,1.0,0.0,0.0,2,2,1,2,2,2,2,1,3,No,1,2,1
41,Male,2,Health Care and Social Assistance,Couple with dependent children,Metro,3,-2.0,-1.0,0.0,3.0,0.0,2,2,3,1,1,1,3,3,1,Yes,1,1,2
32,Male,3,Financial and Insurance,Single person,Metro,2,-0.5,0.0,4.0,-4.0,0.5,2,2,2,2,2,2,3,3,3,No,3,2,2
55,Male,3,Wholesale Trade,Couple with dependent children,Metro,3,-1.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,3,3,1,Yes,2,1,3
63,Female,3,Education and Training,Couple with no dependent children,Metro,2,-1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,3,2,3,Yes,1,2,2
54,Female,3,Wholesale Trade,Couple with no dependent children,Metro,1,-1.5,0.0,0.5,1.0,0.0,2,2,2,3,2,2,2,2,3,No,1,3,2
32,Female,3,"Professional, Scientific and Technical",Group household,Metro,2,-3.0,0.0,1.0,3.0,-1.0,2,3,1,2,3,1,3,3,2,No,3,3,2
